"SEMESTER","AINE_STR","UKSUS","AINEKOOD","AINE","arvestatud","mittearvestatud","A","B","C","D","E","F","mitteilmunud"
"S","MV","MVSF","KKSB.01.034","Tervislik liikumisharrastus",128,4,0,0,0,0,0,0,2
"S","MV","MVSF","KKSB.02.011","Teadustöö metoodika. Üldkursus magistriõppele",0,0,0,17,14,7,0,0,0
"S","MV","MVSF","KKSB.02.034","Spordibiokeemia",0,0,11,18,18,22,5,10,2
"S","MV","MVSF","KKSB.02.042","Spordifüsioloogia",0,0,5,16,13,3,0,0,0
"S","MV","MVSF","KKSB.02.049","Toitumine, kehaline aktiivsus ja tervis",33,0,0,0,0,0,0,0,0
"S","MV","MVSF","KKSB.03.013","Motoorika juhtimine",0,0,9,6,5,0,0,0,0
"S","MV","MVSF","KKSB.03.020","Kinesioloogia",0,0,12,8,7,11,9,0,0
"S","MV","MVSF","KKSB.03.028","Biomeetria ja biostatistika",0,0,4,9,11,10,1,0,1
"S","MV","MVSF","KKSB.03.033","Kinesiteraapia: Spetsiaalsete harjutuste kasutamine spordis ja rehabilitatsioonis",20,0,0,0,0,0,0,0,0
"S","MV","MVSF","KKSB.05.027","Terapeutiline harjutus",0,0,25,10,3,0,0,0,1
"S","MV","MVSF","KKSB.05.032","Füsioteraapia neuroloogias",0,0,11,4,6,5,3,1,0
"S","MV","MVSF","KKSB.05.033","Laste füsioteraapia I",0,0,4,8,15,3,0,0,0
"S","MV","MVSF","KKSB.05.039","Täiskasvanute füsioteraapia",0,0,16,5,0,0,0,0,0
"S","MV","MVSF","KKSB.05.054","Massaaži ja füsioteraapia baaskursus",17,0,0,0,0,0,0,0,0
"S","MV","MVSF","KKSB.05.059","Magistritöö füsioteraapia erialal",42,0,0,0,0,0,0,0,0
"S","MV","MVSF","KKSB.05.074","Füüsikaline ravi",0,0,17,9,2,0,0,0,0
"S","MV","MVSF","KKSB.05.075","Inimese põhiliikumise funktsionaalne analüüs",0,0,18,10,9,3,1,0,1
"S","MV","MVSF","KKSB.05.076","Teraapiaprotsessi juhendamine",21,0,0,0,0,0,0,0,0
"S","MV","MVSF","KKSB.05.078","Rehabilitatsiooni alused",0,0,30,14,3,0,0,0,0
"S","MV","MVSF","KKSB.05.080","Ettevõtluse ja juhtimise alused terviseteenuste valdkonnas",31,0,0,0,0,0,0,0,0
"S","MV","MVSF","KKSB.05.082","Spordifüsioteraapia alused",0,0,17,11,1,0,0,0,0
"S","MV","MVSF","KKSB.05.083","Terapeutiline harjutus II (rühmatund)",11,0,0,0,0,0,0,0,0
"S","MV","MVSF","KKSP.00.016","Bakalaureusetöö kehalise kasvatuse ja spordi erialal",18,0,0,0,0,0,0,0,3
"S","MV","MVSF","KKSP.00.021","Magistritöö kehalise kasvatuse ja spordi erialal",26,0,0,0,1,0,0,0,7
"S","MV","MVSF","KKSP.01.058","Rahva- ja tervisesport",0,0,4,9,6,2,0,0,2
"S","MV","MVSF","KKSP.01.059","Spordipedagoogika alused",0,0,16,11,3,0,0,0,5
"S","MV","MVSF","KKSP.01.060","Kinantropomeetria",0,0,2,3,3,0,0,0,2
"S","MV","MVSF","KKSP.02.001","Kehalise kasvatuse ja spordi alused",0,0,4,6,11,4,0,0,2
"S","MV","MVSF","KKSP.02.005","Kehaline kasvatus eelkoolieas",13,0,0,0,0,0,0,0,0
"S","MV","MVSF","KKSP.02.014","Kehaline kasvatus",0,0,11,5,0,2,0,0,0
"S","MV","MVSF","KKSP.02.021","Spordipedagoogika",0,0,12,3,2,0,0,0,0
"S","MV","MVSF","KKSP.02.024","Erivajadustega laste kehaline arendamine",0,0,11,4,1,0,0,0,1
"S","MV","MVSF","KKSP.02.028","Tervisekasvatuse alused",34,4,0,0,0,0,0,0,0
"S","MV","MVSF","KKSP.02.029","Tervisekasvatus II",8,0,0,0,0,0,0,0,1
"S","MV","MVSF","KKSP.02.030","Tervisekasvatus I",7,0,0,0,0,0,0,0,3
"S","MV","MVSF","KKSP.02.035","Liikumisõpetus koolieelses eas",0,0,17,12,13,3,0,4,0
"S","MV","MVSF","KKSP.02.038","Spordipedagoogiline seminar",0,0,6,5,3,1,0,0,0
"S","MV","MVSF","KKSP.02.040","Kehalise kasvatuse pidev praktika",9,0,0,0,0,0,0,0,0
"S","MV","MVSF","KKSP.02.043","Pedagoogiline praktikum II",9,0,0,0,0,0,0,0,0
"S","MV","MVSF","KKSP.03.001","Spordipsühholoogia",0,0,2,1,0,0,0,0,1
"S","MV","MVSF","KKSP.03.026","Spordijuhtimise alused",0,0,3,4,8,5,0,0,2
"S","MV","MVSF","KKSP.03.037","Spordijuhtimise praktika",7,0,0,0,0,0,0,0,0
"S","MV","MVSF","KKSP.03.041","Spordipsühholoogia eriseminar I",11,0,0,0,0,0,0,0,4
"S","MV","MVSF","KKSP.03.047","Liigutustegevuse tunnetuslikud ja käitumuslikud alused",0,0,18,41,22,3,0,0,0
"S","MV","MVSF","KKSP.03.051","Spordijuhtimise seminar",9,0,0,0,0,0,0,0,0
"S","MV","MVSF","KKSP.04.013","Treeninguõpetuse alused",0,0,6,6,6,1,1,0,0
"S","MV","MVSF","KKSP.04.043","Treeninguõpetus",0,0,0,10,6,1,0,0,2
"S","MV","MVSF","KKSP.04.044","Sportliku treeningu seminar",1,0,0,0,0,0,0,0,0
"S","MV","MVSF","KKSP.04.045","Treeningu monitooring",0,0,7,6,5,3,0,0,0
"S","MV","MVSF","KKSP.04.046","Sportlase lihashooldus",0,0,12,7,3,0,0,0,0
"S","MV","MVSF","KKSP.04.060","Sportlik eriala",0,0,6,7,5,3,0,0,0
"S","MV","MVSF","KKSP.04.064","Kehalise kasvatuse algõpetus",0,0,1,8,16,2,0,6,0
"S","MV","MVSF","KKSP.04.071","Sportliku eriala õpetamise metoodika",0,0,6,4,4,2,1,0,3
"S","MV","MVSF","KKSP.04.087","Tervise- ja harrastusspordi kursus",17,3,0,0,0,0,0,0,0
"S","MV","MVSF","KKSP.05.038","Spordiõpetus. Kergejõustik",26,0,0,0,0,0,0,0,0
"S","MV","MVSF","KKSP.05.041","Kehaliste võimete arendamine",50,1,0,0,0,0,0,0,0
"S","MV","MVSF","KKSP.05.043","Terviseklubi ja personaaltreenerikursus",19,1,0,0,0,0,0,0,0
"S","MV","MVSF","KKSP.05.050","Poksikursus",30,0,0,0,0,0,0,0,0
"S","MV","MVSF","KKSP.05.255","Raskejõustiku algõpetus",0,0,5,4,9,9,2,0,4
"S","MV","MVSF","KKSP.05.265","Suusatamise algõpetus",0,0,7,14,17,2,0,0,1
"S","MV","MVSF","KKSP.05.269","Võimlemise algõpetus I",0,0,32,18,7,8,12,4,6
"S","MV","MVBS","MVBS.09.001","Mikrobioloogia journal club",4,0,0,0,0,0,0,0,0
"S","MV","MVCM","MVCM.03.002","TEAM kursus: Traumahaige esmakäsitlus ATLS printsiipidel",24,0,0,0,0,0,0,0,0
"S","MV","MVCM","MVCM.03.003","Uroloogia edasijõudnule",17,0,0,0,0,0,0,0,1
"S","SV","SVHI","HTEP.01.038","Viipekeele teoreetilised alused",0,0,15,14,7,0,0,0,0
"S","SV","SVHI","HTEP.01.044","Jõukohase õppe alused",0,0,9,13,20,4,0,0,0
"S","SV","SVHI","HTEP.01.048","Matemaatika õpe erivajadustega lastele II",0,0,4,6,9,8,1,0,1
"S","SV","SVHI","HTEP.01.057","Eripedagoogika alused",0,0,13,14,5,2,0,0,1
"S","SV","SVHI","HTEP.01.149","Pedagoogilis-psühholoogiline nõustamine",0,0,18,9,11,3,0,0,1
"S","SV","SVHI","HTEP.01.150","Õppekavaarendus erivajaduste osas",0,0,2,3,6,5,0,0,1
"S","SV","SVHI","HTEP.01.175","Kurtide kooskondlik kultuur",0,0,0,4,2,3,1,0,0
"S","SV","SVHI","HTEP.01.184","Tõlgiroll ja tõlkesituatsioonid",0,0,5,1,1,0,0,0,0
"S","SV","SVHI","HTEP.01.231","Eneseväljenduskunst",13,0,0,0,0,0,0,0,1
"S","SV","SVHI","HTEP.01.232","Hariduslike erivajadustega lapsed ja hariduskorraldus",18,0,0,0,0,0,0,0,0
"S","SV","SVHI","HTEP.02.081","Kakskeelne laps - erivajadustega laps?",36,0,0,0,0,0,0,0,0
"S","SV","SVHI","HTEP.02.084","Eesti keele õpe erivajadustega lastele I",0,0,5,17,10,8,5,1,1
"S","SV","SVHI","HTEP.02.085","Eesti keele õpe erivajadustega lastele II",0,0,6,6,16,7,3,0,2
"S","SV","SVHI","HTHT.00.009","Õppimine ja õpetamine kõrgkoolis",25,0,0,0,0,0,0,0,1
"S","SV","SVHI","HTHT.00.152","Suhtlemispsühholoogia baaskursus õpetajale",0,0,12,8,14,4,2,0,2
"S","SV","SVHI","HTHT.01.003","Sotsiaalsed probleemid virtuaalmaailmas",56,3,0,0,0,0,0,0,2
"S","SV","SVHI","HTHT.01.006","Kõrgkoolididaktika",5,0,0,0,0,0,0,0,0
"S","SV","SVHI","HTHT.01.010","IKT kasutamine koolikorralduses",21,0,0,0,0,0,0,0,2
"S","SV","SVHI","HTHT.01.014","Magistritöö",11,0,0,0,0,0,0,0,2
"S","SV","SVHI","HTHT.02.001","Erialane inglise keel (B 1 keeletase)",52,0,0,0,0,0,0,0,6
"S","SV","SVHI","HTHT.02.002","Erialane inglise keel (B2 keeletase)",34,0,0,0,0,0,0,0,1
"S","SV","SVHI","HTHT.02.004","Inglise keele praktiline grammatika I ja II kooliastme õpetajale (I)",15,0,0,0,0,0,0,0,0
"S","SV","SVHI","HTHT.02.006","Praktiline inglise keel I",12,0,0,0,0,0,0,0,0
"S","SV","SVHI","HTHT.02.008","Matemaatika ja matemaatikadidaktika",0,0,12,7,2,3,2,0,0
"S","SV","SVHI","HTHT.02.010","Joonestamise ja kirjakunsti alused",11,0,0,0,0,0,0,0,0
"S","SV","SVHI","HTHT.02.012","Eritehnikad kunstiõpetuses",10,0,0,0,0,0,0,0,0
"S","SV","SVHI","HTHT.02.013","Värvi-, kompositsiooni- ja perspektiiviõpetus",18,0,0,0,0,0,0,0,0
"S","SV","SVHI","HTHT.02.014","Käsitöö ja kodunduse alused",20,0,0,0,0,0,0,0,0
"S","SV","SVHI","HTHT.02.015","Käsitöö, kodunduse ja kunstiõpetuse didaktika",0,0,4,4,2,1,0,0,0
"S","SV","SVHI","HTHT.02.022","Lõngatööde metoodika",10,0,0,0,0,0,0,0,0
"S","SV","SVHI","HTHT.02.023","Toiduvalmistamise tehnoloogia",15,0,0,0,0,0,0,0,0
"S","SV","SVHI","HTHT.02.029","Lugemis-ja arvutamisoskuste areng",0,0,15,2,4,1,1,0,0
"S","SV","SVHI","HTHT.02.034","Pilutikand",11,0,0,0,0,0,0,0,0
"S","SV","SVHI","HTHT.02.042","Keeleliste osaoskuste õpetamine koolieelses eas",48,0,0,0,0,0,0,0,2
"S","SV","SVHI","HTHT.02.049","Matemaatika didaktika II",0,0,4,3,7,2,0,0,1
"S","SV","SVHI","HTHT.07.002","Eripedagoogide kutse-eetika",40,0,0,0,0,0,0,0,2
"S","SV","SVHI","HTHT.07.007","Praktiline eesti viipekeel kesktasemele",0,0,3,1,1,0,0,0,1
"S","SV","SVHI","HTHT.07.022","Õpiraskustega laste õppimine ja õpetamine I ja II kooliastmes",0,0,0,8,5,9,1,0,2
"S","SV","SVHI","HTOS.02.077","Eesti lastekirjandus",0,0,11,13,5,2,0,0,1
"S","SV","SVHI","HTOS.02.194","Keskkonnaharidus",0,0,26,35,13,1,2,0,0
"S","SV","SVHI","HTOS.02.198","Rütmika ja muusikaline liikumine I",0,0,17,12,0,0,0,0,1
"S","SV","SVHI","HTOS.02.204","Eesti keele algõpetuse didaktika I",18,0,0,0,0,0,0,0,0
"S","SV","SVHI","HTOS.02.205","Loodusõpetuse didaktika I",0,0,8,9,2,0,0,0,0
"S","SV","SVHI","HTOS.02.208","Eesti keele algõpetuse didaktika II",18,0,0,0,0,0,0,0,1
"S","SV","SVHI","HTOS.02.211","Ajaloo didaktika II kooliastmes",0,0,4,4,5,2,1,0,1
"S","SV","SVHI","HTOS.02.234","Kaasaegne eesti keel III",21,0,0,0,0,0,0,0,0
"S","SV","SVHI","HTOS.02.235","Elu mitmekesisus I",0,0,1,18,29,5,0,0,3
"S","SV","SVHI","HTOS.02.238","Geomeetria",0,0,9,5,5,2,4,0,1
"S","SV","SVHI","HTOS.02.241","Kunstiõpetus esimeses kooliastmes I",0,0,23,6,1,0,0,0,0
"S","SV","SVHI","HTOS.02.247","Kasvatus ja õppetöö organiseerimine",0,0,8,6,0,1,0,0,1
"S","SV","SVHI","HTOS.02.254","Kirjaliku väljendusoskuse arendamine",12,0,0,0,0,0,0,0,2
"S","SV","SVHI","HTOS.02.258","Inglise keele didaktika esimeses ja teises kooliastmes I",14,0,0,0,0,0,0,0,0
"S","SV","SVHI","HTOS.02.260","Inglise keele didaktika esimeses ja teises kooliastmes II",15,0,0,0,0,0,0,0,0
"S","SV","SVHI","HTOS.02.262","Iseseisva lugemisoskuse arendamine lähilugemise kaudu (inglise keel)",7,0,0,0,0,0,0,0,2
"S","SV","SVHI","HTOS.02.402","Inglise keel (eel-kesktase)",15,0,0,0,0,0,0,0,2
"S","SV","SVHI","HTOS.02.418","Avalikud suhted hariduses",0,0,14,7,3,0,0,0,0
"S","SV","SVHI","HTOS.02.451","Aritmeetika I",0,0,6,9,10,5,2,0,0
"S","SV","SVHI","HTOS.02.454","Nõustamine ja koostöö lastevanematega",21,0,0,0,0,0,0,0,1
"S","SV","SVHI","HTOS.02.487","Akadeemilise kirjutamise alused",98,0,0,0,0,0,0,0,6
"S","SV","SVHI","HTOS.02.496","Perekond ja kasvatustegevused",0,0,15,5,0,0,0,0,2
"S","SV","SVHI","HTOS.02.499","Inglise keelt kõnelevate maade maiskonnalugu esimeses ja teises kooliastmes I",0,0,2,7,4,0,0,0,3
"S","SV","SVHI","HTOS.02.502","Inimeseõpetuse alused ja didaktika",16,0,0,0,0,0,0,0,0
"S","SV","SVHI","HTOS.02.503","Kaasaegne eesti keel",50,0,0,0,0,0,0,0,1
"S","SV","SVHI","HTPK.00.002","Juhtimiskäitumine",0,0,29,12,6,4,0,0,2
"S","SV","SVHI","HTPK.00.009","Magistriõppe seminar",25,0,0,0,0,0,0,0,7
"S","SV","SVHI","HTPK.00.010","Haridusasutuse sisehindamine ja kooli õppekava arendus",54,0,0,0,0,0,0,0,0
"S","SV","SVHI","HTPK.01.006","Enesekehtestamine koolis",28,0,0,0,0,0,0,0,2
"S","SV","SVHI","HTPK.01.012","Läbirääkimised ja esinemisoskus",0,0,10,4,2,0,0,0,2
"S","SV","SVHI","HTPK.01.063","Pedagoogika uurimismeetodid",0,0,4,12,8,5,2,1,11
"S","SV","SVHI","HTPK.01.122","Andragoogika",52,0,0,0,0,0,0,0,1
"S","SV","SVHI","HTPK.01.134","Infotehnoloogia kasutamine klassiõpetajate töös",10,0,0,0,0,0,0,0,3
"S","SV","SVHI","HTPK.01.166","Digididaktika",20,1,0,0,0,0,0,0,2
"S","SV","SVHI","HTPK.01.169","Arvutipõhise õppe metoodika",7,1,0,0,0,0,0,0,1
"S","SV","SVHI","HTPK.01.173","Tööpsühholoogia alused kutseõpetuses",0,0,8,6,15,4,1,0,1
"S","SV","SVHI","HTPK.01.214","Haridusõigus ja tööõigus õppeasutuses",29,0,0,0,0,0,0,0,2
"S","SV","SVHI","HTPK.01.226","Konfliktidega toimetulek koolis",0,0,10,4,0,2,0,0,5
"S","SV","SVHI","HTPK.02.035","Multikultuuriline haridus",24,0,0,0,0,0,0,0,2
"S","SV","SVHI","HTPK.02.103","Seksuoloogia ja seksuaalkasvatus",0,0,8,4,4,5,1,0,3
"S","SV","SVHI","HTPK.02.156","Õppekavateooria",21,2,0,0,0,0,0,0,0
"S","SV","SVMJ","MJ00.00.024","Bakalaureuseseminar",7,0,0,0,0,0,0,0,0
"S","SV","SVMJ","MJ00.00.026","Teadustöö metodoloogia",28,0,0,0,0,0,0,0,0
"S","SV","SVMJ","MJ00.00.028","Äristrateegiad. Äriplaneerimine, toote ja teenuse planeerimine ning arendamine",0,0,23,8,11,2,0,0,1
"S","SV","SVMJ","MJ00.00.029","Kvaliteedijuhtimine",0,0,38,14,0,0,0,1,1
"S","SV","SVMJ","MJ00.00.032","Magistriseminar",15,2,0,0,0,0,0,0,1
"S","SV","SVMJ","MJ00.00.034","Sissejuhatus õpingutesse",22,1,0,0,0,0,0,0,0
"S","SV","SVMJ","MJ00.00.037","Magistriseminar",13,0,0,0,0,0,0,0,2
"S","SV","SVMJ","MJ00.00.042","Magistritöö",0,0,0,0,0,0,0,0,0
"S","SV","SVMJ","MJ00.00.052","Magistriseminar",27,0,0,0,0,0,0,0,4
"S","SV","SVMJ","MJCV.00.001","Projekti kirjutamise seminar",48,1,0,0,0,0,0,0,2
"S","SV","SVMJ","MJCV.00.006","Ettevõtlus ja innovatsioon",0,0,43,3,0,0,0,4,4
"S","SV","SVMJ","MJCV.00.014","Ettevõtluse alused",99,0,0,0,0,0,0,0,6
"S","SV","SVMJ","MJCV.00.021","Biotehnoloogia ettevõtlus",24,0,0,0,0,0,0,0,0
"S","SV","SVMJ","MJCV.00.027","Äriplaan",18,3,0,0,0,0,0,0,0
"S","SV","SVMJ","MJCV.00.033","Loovettevõtja baaskursus",91,0,0,0,0,0,0,0,4
"S","SV","SVMJ","MJCV.00.034","Loovettevõtja reflektiivkursus",57,0,0,0,0,0,0,0,2
"S","SV","SVMJ","MJJV.02.083","Turunduse juhtimine",0,0,17,0,0,0,0,0,2
"S","SV","SVMJ","MJJV.02.084","Rahvusvaheline turundus",0,0,27,46,17,9,0,1,3
"S","SV","SVMJ","MJJV.02.092","Turundus",0,0,11,15,18,1,1,0,0
"S","SV","SVMJ","MJJV.02.097","Innovaatiliste toodete ja teenuste turundus",30,0,0,0,0,0,0,0,2
"S","SV","SVMJ","MJJV.02.107","Turundus",22,3,0,0,0,0,0,0,2
"S","SV","SVMJ","MJJV.02.108","Turunduse juhtimine",0,0,9,9,6,0,1,0,1
"S","SV","SVMJ","MJJV.02.113","Tarbijakäitumine",13,0,0,0,0,0,0,0,0
"S","SV","SVMJ","MJJV.02.124","Tootearendus",0,0,14,0,3,0,0,0,1
"S","SV","SVMJ","MJJV.03.022","Organisatsioon, personal ja juhtimine",31,0,0,0,0,0,0,0,2
"S","SV","SVMJ","MJJV.03.076","Personali juhtimine",34,0,0,0,0,0,0,0,6
"S","SV","SVMJ","MJJV.03.118","Ärisuhtlus I",48,1,0,0,0,0,0,0,4
"S","SV","SVMJ","MJJV.03.124","Personalijuhtimine ja eestvedamine",14,0,0,0,0,0,0,0,0
"S","SV","SVMJ","MJJV.03.139","Strateegilise juhtimise doktorikursus",0,0,1,12,5,1,0,0,0
"S","SV","SVMJ","MJJV.03.146","Juhtimise alused",0,0,11,13,15,5,2,1,2
"S","SV","SVMJ","MJJV.03.147","Personali juhtimine ja organisatsioonikäitumine",1,0,21,32,29,17,0,3,3
"S","SV","SVMJ","MJJV.03.166","Eestvedamine ja konfliktide juhtimine",17,0,0,0,0,0,0,0,2
"S","SV","SVMJ","MJJV.03.170","Ärieetika ja ettevõtte ühiskondlik vastutus",0,0,6,4,0,1,0,0,1
"S","SV","SVMJ","MJJV.03.172","Majandusinformatsiooni töötlemise põhialused",29,1,0,0,0,0,0,0,3
"S","SV","SVMJ","MJJV.03.177","Terviklik kvaliteedijuhtimine",0,0,12,14,10,5,0,0,4
"S","SV","SVMJ","MJJV.03.178","Organisatsioonikultuur ja muutuste juhtimine",14,0,0,0,0,0,0,0,0
"S","SV","SVMJ","MJJV.03.183","Töösoorituse ja tulemuslikkuse juhtimine",15,0,0,0,0,0,0,0,3
"S","SV","SVMJ","MJJV.03.184","Sissejuhatus ettevõtlusse",30,4,0,0,0,0,0,0,2
"S","SV","SVMJ","MJJV.03.187","Organisatsioonikäitumine ja organisatsioonikultuur",0,0,1,7,1,3,0,0,0
"S","SV","SVMJ","MJJV.07.030","Projektijuhtimine",0,0,20,13,2,0,0,0,4
"S","SV","SVMJ","MJJV.07.038","Tehnoloogia- ja innovatsioonipoliitikad",0,0,13,4,2,2,5,0,2
"S","SV","SVMJ","MJJV.07.043","Teadmus- ja innovatsiooniprotsesside juhtimine",22,0,0,0,0,0,0,0,0
"S","SV","SVMJ","MJJV.07.061","Internetimarketing",37,1,0,0,0,0,0,0,0
"S","SV","SVMJ","MJJV.07.093","Äritegevus Aasias",10,0,0,0,0,0,0,0,0
"S","SV","SVMJ","MJJV.07.098","Eesti majandus maailmamajanduse muutustes",13,0,0,0,0,0,0,0,1
"S","SV","SVMJ","MJJV.07.099","Ettevõtete rahvusvahelistumise juhtimine",14,0,0,0,0,0,0,0,0
"S","SV","SVMJ","MJJV.08.048","Strateegiline juhtimine",45,1,0,0,0,0,0,0,0
"S","SV","SVMJ","MJJV.09.004","Audiitorkontroll",13,4,0,0,0,0,0,0,0
"S","SV","SVMJ","MJJV.09.005","Majandusarvestus",0,0,14,40,33,21,22,11,5
"S","SV","SVMJ","MJJV.09.028","Finantsarvestus",0,0,2,4,1,0,1,0,0
"S","SV","SVMJ","MJJV.09.030","Majandusarvestus",0,0,15,4,5,1,2,2,1
"S","SV","SVMJ","MJJV.09.035","Arvestuse infosüsteemid",13,1,0,0,0,0,0,0,0
"S","SV","SVMJ","MJJV.09.046","Ettevõtte kulude ja tulemuslikkuse juhtimine",0,0,4,5,2,0,0,0,1
"S","SV","SVMJ","MJJV.09.048","Finantsarvestus edasijõudnutele",0,0,4,3,4,1,0,0,2
"S","SV","SVMJ","MJJV.10.002","Rahandus",0,0,3,3,10,8,2,2,1
"S","SV","SVMJ","MJJV.10.041","Ettevõtte rahandus",0,0,1,3,2,3,0,0,0
"S","SV","SVMJ","MJJV.10.042","Väärtpaberite analüüs",8,1,0,0,0,0,0,0,1
"S","SV","SVMJ","MJJV.10.044","Ettevõtte rahandus ja investeeringud",0,0,5,1,5,9,4,0,1
"S","SV","SVMJ","MJJV.10.054","Kinnisvara rahandus",10,1,0,0,0,0,0,0,2
"S","SV","SVMJ","MJJV.10.076","Finantsriskide juhtimine ja tuletisinstrumendid",0,0,1,4,4,0,0,0,0
"S","SV","SVMJ","MJJV.10.079","Rahvusvahelised finantsturud",0,0,7,9,1,0,0,0,1
"S","SV","SVMJ","MJJV.11.001","Ettevõtluse alused I",43,0,0,0,0,0,0,0,2
"S","SV","SVMJ","MJMJ.08.001","Eesti majandus maailmamajanduse muutustes",19,0,0,0,0,0,0,0,1
"S","SV","SVMJ","MJMJ.08.002","Tarneahela juhtimine",26,0,0,0,0,0,0,0,3
"S","SV","SVMJ","MJMJ.10.002","Kaubanduse alused",0,0,1,2,1,0,0,0,0
"S","SV","SVMJ","MJMJ.10.004","Tarbijakäitumine jaekaubanduses",4,0,0,0,0,0,0,0,0
"S","SV","SVMJ","MJRI.01.011","Sotsiaal- ja majandusstatistika alused",0,0,7,3,3,4,5,2,0
"S","SV","SVMJ","MJRI.01.024","Statistika",0,0,10,15,12,12,6,2,2
"S","SV","SVMJ","MJRI.01.033","Statistilised ja ökonomeetrilised meetodid",0,0,15,3,10,3,4,3,0
"S","SV","SVMJ","MJRI.01.038","Mitmemõõtmeline statistika",29,0,0,0,0,0,0,0,3
"S","SV","SVMJ","MJRI.01.041","Kvalitatiivsed- ja kvantitatiivsed uurimus- ja analüüsimeetodid",19,1,0,0,0,0,0,0,0
"S","SV","SVMJ","MJRI.01.042","Uurimis- ja analüüsimeetodid majanduses",57,1,0,0,0,0,0,0,4
"S","SV","SVMJ","MJRI.01.044","Teadustöö ja majandusuuringute alused",71,5,0,0,0,0,0,0,1
"S","SV","SVMJ","MJRI.02.052","Kvantitatiivsed meetodid majandusteaduses",0,0,8,6,8,6,3,6,0
"S","SV","SVMJ","MJRI.02.063","Majanduspoliitika mõjude hindamine",23,0,0,0,0,0,0,0,0
"S","SV","SVMJ","MJRI.02.065","Sissejuhatus õpingutesse",59,0,0,0,0,0,0,0,0
"S","SV","SVMJ","MJRI.02.075","Ökonomeetriline analüüs",0,0,4,5,11,7,0,3,2
"S","SV","SVMJ","MJRI.02.084","Mikroökonomeetria",0,0,14,5,6,2,2,0,3
"S","SV","SVMJ","MJRI.02.085","Makroökonomeetria",0,0,3,4,2,0,0,0,3
"S","SV","SVMJ","MJRI.02.087","Optimeerimismeetodid majanduses",53,9,0,0,0,0,0,0,3
"S","SV","SVMJ","MJRI.03.019","Ettevõtluskeskkond",16,0,0,0,0,0,0,0,0
"S","SV","SVMJ","MJRI.03.053","Institutsiooniökonoomika",29,0,0,0,0,0,0,0,5
"S","SV","SVMJ","MJRI.03.057","Majandusmõtte ajalugu",0,0,6,8,8,7,0,0,5
"S","SV","SVMJ","MJRI.03.074","Haridusökonoomika",74,6,0,0,0,0,0,0,1
"S","SV","SVMJ","MJRI.03.091","Majanduspoliitika",0,0,9,12,9,3,1,0,1
"S","SV","SVMJ","MJRI.03.092","Sissejuhatus majandusteadusesse",71,1,0,0,0,0,0,0,5
"S","SV","SVMJ","MJRI.03.096","Institutsionaalne keskkond",17,1,0,0,0,0,0,0,0
"S","SV","SVMJ","MJRI.08.042","Avaliku sektori ökonoomika",62,17,0,0,0,0,0,0,9
"S","SV","SVMJ","MJRI.08.061","Rahvusvaheline majandus",0,0,9,10,26,31,33,6,7
"S","SV","SVMJ","MJRI.08.066","Avaliku sektori reformid Euroopas ja Eestis",0,0,0,6,1,0,0,0,1
"S","SV","SVMJ","MJRI.09.001","Sissejuhatus matemaatilisse majandusteadusesse",0,0,16,11,8,5,4,2,5
"S","SV","SVMJ","MJRI.09.007","Kõrgema matemaatika rakendused sotsiaalteadustes",0,0,1,0,0,1,0,0,1
"S","SV","SVMJ","MJRI.09.017","Mikroökonoomika",0,0,5,6,3,10,2,0,2
"S","SV","SVMJ","MJRI.09.027","Sissejuhatus majandusteooriasse",0,0,46,75,62,28,15,1,8
"S","SV","SVMJ","MJRI.09.030","Matemaatilised meetodid majandusteaduses",0,0,5,3,4,5,5,0,5
"S","SV","SVMJ","MJRI.09.031","Mikroökonoomika",44,0,1,6,4,7,4,0,6
"S","SV","SVMJ","MJRI.09.032","Majandusteooria juhtidele",0,0,1,5,7,8,4,1,4
"S","SV","SVMJ","MJRI.10.006","Teadustöö metodoloogia ja teaduspublitseerimine",0,0,0,0,0,0,0,0,0
"S","SV","SVMJ","MJRI.10.009","Makroökonoomiline keskkond",17,0,0,0,0,0,0,0,0
"S","SV","SVMJ","MJRI.10.016","Läänemere regiooni riikide majanduskeskkond",0,0,20,13,11,2,0,0,1
"S","SV","SVMJ","MJRI.10.028","Makroökonoomika",0,0,10,11,14,24,25,7,5
"S","SV","SVMJ","MJRI.10.039","Monetaarökonoomika",0,0,8,2,0,2,0,1,5
"S","SV","SVMJ","MJRI.10.040","Makroökonoomika valitud teemad",0,0,3,1,3,5,0,0,0
"S","SV","SVMJ","MJRI.10.044","Aktuaalseid majandusprobleeme Eestis ja maailmas",63,5,0,0,0,0,0,0,0
"S","SV","SVOI","OIAO.01.007","Meditsiiniõigus",36,5,0,0,0,0,0,0,3
"S","SV","SVOI","OIAO.01.026","Varavastased süüteod",0,0,5,11,10,1,0,0,1
"S","SV","SVOI","OIAO.01.033","Karistusõiguse aktuaalseid probleeme",3,0,0,0,0,0,0,0,1
"S","SV","SVOI","OIAO.01.037","Sissejuhatus psühholoogiasse",132,7,0,0,0,0,0,0,1
"S","SV","SVOI","OIAO.01.040","Kuritegevus meedia peeglis",10,0,0,0,0,0,0,0,3
"S","SV","SVOI","OIAO.01.046","Karistusõigus",107,4,0,0,0,0,0,0,3
"S","SV","SVOI","OIAO.01.051","Euroopa Liidu kriminaalõigus",0,0,8,3,1,1,0,0,0
